system,replicate,frame,time_us,parent_n_nodes,parent_n_edges,parent_edge_density,parent_mean_partner_number,parent_largest_component_fraction,parent_free_chain_fraction,MED1_parent_mean_partner_number,OCT4_parent_mean_partner_number,block_n_nodes,block_n_eligible_external_pairs,block_n_edges,block_edge_density,block_mean_partner_number,block_largest_component_fraction,continuity_block_n_edges,continuity_block_n_covalent_edges,continuity_block_largest_component_fraction,continuity_block_residue_LCC_fraction,cross_parent_residue_contacts_per_100_residues,MED1_cross_parent_contact_incidences_per_100_residues,OCT4_cross_parent_contact_incidences_per_100_residues,n_sibling_MED1_fragment_edges_excluded,n_sibling_MED1_residue_pairs_excluded,DNA_direct_MED1_parent_count,DNA_direct_OCT4_parent_count,DNA_linked_physical_fraction,DNA_direct_physical_fraction,DNA_second_physical_fraction,DNA_third_plus_physical_fraction,DNA_linked_residue_fraction,DNA_direct_residue_fraction,DNA_second_residue_fraction,DNA_third_plus_residue_fraction,DNA_linked_parent_fraction,DNA_direct_parent_fraction,DNA_second_parent_fraction,DNA_third_plus_parent_fraction,DNA_linked_bead_all_count,DNA_linked_bead_all_total_weight,DNA_linked_bead_all_mean_nm,DNA_linked_bead_all_q90_nm,DNA_linked_bead_OCT4_count,DNA_linked_bead_OCT4_total_weight,DNA_linked_bead_OCT4_mean_nm,DNA_linked_bead_OCT4_q90_nm,DNA_linked_bead_MED1_count,DNA_linked_bead_MED1_total_weight,DNA_linked_bead_MED1_mean_nm,DNA_linked_bead_MED1_q90_nm,DNA_linked_parent_weighted_bead_all_count,DNA_linked_parent_weighted_bead_all_total_weight,DNA_linked_parent_weighted_bead_all_mean_nm,DNA_linked_parent_weighted_bead_all_q90_nm,DNA_linked_parent_weighted_bead_OCT4_count,DNA_linked_parent_weighted_bead_OCT4_total_weight,DNA_linked_parent_weighted_bead_OCT4_mean_nm,DNA_linked_parent_weighted_bead_OCT4_q90_nm,DNA_linked_parent_weighted_bead_MED1_count,DNA_linked_parent_weighted_bead_MED1_total_weight,DNA_linked_parent_weighted_bead_MED1_mean_nm,DNA_linked_parent_weighted_bead_MED1_q90_nm,DNA_linked_physical_chain_com_all_count,DNA_linked_physical_chain_com_all_total_weight,DNA_linked_physical_chain_com_all_mean_nm,DNA_linked_physical_chain_com_all_q90_nm,DNA_linked_physical_chain_com_OCT4_count,DNA_linked_physical_chain_com_OCT4_total_weight,DNA_linked_physical_chain_com_OCT4_mean_nm,DNA_linked_physical_chain_com_OCT4_q90_nm,DNA_linked_physical_chain_com_MED1_count,DNA_linked_physical_chain_com_MED1_total_weight,DNA_linked_physical_chain_com_MED1_mean_nm,DNA_linked_physical_chain_com_MED1_q90_nm,DNA_linked_block_com_all_count,DNA_linked_block_com_all_total_weight,DNA_linked_block_com_all_mean_nm,DNA_linked_block_com_all_q90_nm,DNA_linked_block_com_OCT4_count,DNA_linked_block_com_OCT4_total_weight,DNA_linked_block_com_OCT4_mean_nm,DNA_linked_block_com_OCT4_q90_nm,DNA_linked_block_com_MED1_count,DNA_linked_block_com_MED1_total_weight,DNA_linked_block_com_MED1_mean_nm,DNA_linked_block_com_MED1_q90_nm
M10O90,work,4001,4.001,100,59.0,0.0119191919191919,1.18,0.16,0.34,3.3,0.9444444444444444,130,8325.0,69.0,0.0082882882882882,1.0615384615384615,0.0846153846153846,99,30,0.2615384615384615,0.271437461107654,36.11906243517942,48.007590132827325,84.06172839506173,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4101,4.101,100,54.0,0.0109090909090909,1.08,0.17,0.4,3.8,0.7777777777777778,130,8325.0,64.0,0.0076876876876876,0.9846153846153848,0.0846153846153846,94,30,0.2692307692307692,0.2789047915370255,36.407384360091264,53.98481973434535,82.00308641975309,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4201,4.2010000000000005,100,56.0,0.0113131313131313,1.12,0.28,0.4,3.6,0.8444444444444444,130,8325.0,68.0,0.0081681681681681,1.0461538461538462,0.123076923076923,98,30,0.3538461538461538,0.361045426260112,36.74341422941298,51.695129664769134,84.12037037037037,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4301,4.301,100,65.0,0.0131313131313131,1.3,0.15,0.39,2.9,1.1222222222222222,130,8325.0,72.0,0.0086486486486486,1.1076923076923078,0.0769230769230769,102,30,0.1615384615384615,0.1626633478531425,38.78448454677453,33.80771663504111,98.92283950617283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4401,4.401,100,66.0,0.0133333333333333,1.32,0.15,0.35,2.9,1.1444444444444444,130,8325.0,75.0,0.009009009009009,1.1538461538461535,0.0769230769230769,105,30,0.2076923076923077,0.2133167392657125,45.42418585355736,46.24288425047438,112.6141975308642,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4501,4.501,100,72.0,0.0145454545454545,1.44,0.32,0.27,3.6,1.2,130,8325.0,84.0,0.01009009009009,1.2923076923076924,0.0923076923076923,114,30,0.3846153846153846,0.390914747977598,44.49284380833852,51.48007590132827,107.28703703703704,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4601,4.601,100,59.0,0.0119191919191919,1.18,0.25,0.35,2.8,1.0,130,8325.0,66.0,0.0079279279279279,1.015384615384615,0.0692307692307692,96,30,0.2846153846153846,0.2879900435594275,43.36444721012238,61.2966476913346,99.13888888888889,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4701,4.7010000000000005,100,56.0,0.0113131313131313,1.12,0.11,0.43,2.4,0.9777777777777776,130,8325.0,72.0,0.0086486486486486,1.1076923076923078,0.0923076923076923,102,30,0.1769230769230769,0.1834474175482265,35.35158680771624,53.11195445920304,79.28703703703704,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4801,4.801,100,47.0,0.0094949494949494,0.94,0.08,0.4,1.7,0.8555555555555555,130,8325.0,53.0,0.0063663663663663,0.8153846153846154,0.0692307692307692,83,30,0.1,0.1029247044181705,30.21987139597594,31.499051233396585,74.56172839506173,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10O90,work,4901,4.901,100,68.0,0.0137373737373737,1.36,0.27,0.32,3.9,1.0777777777777775,130,8325.0,78.0,0.0093693693693693,1.2,0.0769230769230769,108,30,0.3461538461538461,0.3535780958307405,38.33851897946485,52.25806451612903,88.5925925925926,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M0O100D1,work,1001,1.001,100,140.0,0.0282828282828282,2.8,0.42,0.31,,2.8,100,4950.0,140.0,0.0282828282828282,2.8,0.42,140,0,0.42,0.42,92.18333333333334,,184.36666666666667,0,0,0.0,36.0,0.42,0.36,0.05,0.01,0.42,0.36,0.05,0.01,0.42,0.36,0.05,0.01,15120.0,15120.0,4.979661834005776,10.280235474881904,15120.0,15120.0,4.979661834005776,10.280235474881904,0.0,0.0,,,15120.0,41.99999999999999,4.979661834005777,10.283913953895905,15120.0,41.99999999999999,4.979661834005777,10.283913953895905,0.0,0.0,,,42.0,42.0,3.1414002860090884,8.47813960919053,42.0,42.0,3.1414002860090884,8.47813960919053,0.0,0.0,,,42.0,42.0,3.1414002860090884,8.47813960919053,42.0,42.0,3.1414002860090884,8.47813960919053,0.0,0.0,,
M0O100D1,work,1101,1.101,100,135.0,0.0272727272727272,2.7,0.54,0.26,,2.7,100,4950.0,135.0,0.0272727272727272,2.7,0.54,135,0,0.54,0.54,79.0111111111111,,158.0222222222222,0,0,0.0,36.0,0.54,0.36,0.14,0.04,0.54,0.36,0.14,0.04,0.54,0.36,0.14,0.04,19440.0,19440.0,6.806473806830847,14.897227843996411,19440.0,19440.0,6.806473806830847,14.897227843996411,0.0,0.0,,,19440.0,54.00000000000001,6.806473806830846,14.899001615022971,19440.0,54.00000000000001,6.806473806830846,14.899001615022971,0.0,0.0,,,54.0,54.0,5.553009657521914,13.730288864343269,54.0,54.0,5.553009657521914,13.730288864343269,0.0,0.0,,,54.0,54.0,5.553009657521914,13.730288864343269,54.0,54.0,5.553009657521914,13.730288864343269,0.0,0.0,,
M0O100D1,work,1201,1.201,100,161.0,0.0325252525252525,3.22,0.41,0.25,,3.22,100,4950.0,161.0,0.0325252525252525,3.22,0.41,161,0,0.41,0.41,97.76944444444445,,195.5388888888889,0,0,0.0,37.0,0.41,0.37,0.04,0.0,0.41,0.37,0.04,0.0,0.41,0.37,0.04,0.0,14760.0,14760.0,4.685047791417736,9.747102026137384,14760.0,14760.0,4.685047791417736,9.747102026137384,0.0,0.0,,,14760.0,41.0,4.685047791417735,9.75260936550792,14760.0,41.0,4.685047791417735,9.75260936550792,0.0,0.0,,,41.0,41.0,3.0061004357207306,5.509958940702167,41.0,41.0,3.0061004357207306,5.509958940702167,0.0,0.0,,,41.0,41.0,3.0061004357207306,5.509958940702167,41.0,41.0,3.0061004357207306,5.509958940702167,0.0,0.0,,
M0O100D1,work,1301,1.301,100,155.0,0.0313131313131313,3.1,0.45,0.26,,3.1,100,4950.0,155.0,0.0313131313131313,3.1,0.45,155,0,0.45,0.45,105.21666666666668,,210.4333333333333,0,0,0.0,37.0,0.45,0.37,0.07,0.01,0.45,0.37,0.07,0.01,0.45,0.37,0.07,0.01,16200.0,16200.0,5.369901942541933,12.14058002470653,16200.0,16200.0,5.369901942541933,12.14058002470653,0.0,0.0,,,16200.0,44.99999999999999,5.369901942541935,12.145821861993596,16200.0,44.99999999999999,5.369901942541935,12.145821861993596,0.0,0.0,,,45.0,45.0,3.948439190116285,11.69345360873018,45.0,45.0,3.948439190116285,11.69345360873018,0.0,0.0,,,45.0,45.0,3.948439190116285,11.69345360873018,45.0,45.0,3.948439190116285,11.69345360873018,0.0,0.0,,
M0O100D1,work,1401,1.401,100,168.0,0.0339393939393939,3.36,0.52,0.22,,3.36,100,4950.0,168.0,0.0339393939393939,3.36,0.52,168,0,0.52,0.52,98.19166666666666,,196.38333333333333,0,0,0.0,37.0,0.52,0.37,0.11,0.04,0.52,0.37,0.11,0.04,0.52,0.37,0.11,0.04,18720.0,18720.0,6.538769196577775,14.153642785770533,18720.0,18720.0,6.538769196577775,14.153642785770533,0.0,0.0,,,18720.0,52.0,6.538769196577775,14.154686716801514,18720.0,52.0,6.538769196577775,14.154686716801514,0.0,0.0,,,52.0,52.0,5.300841493724818,13.031583275585287,52.0,52.0,5.300841493724818,13.031583275585287,0.0,0.0,,,52.0,52.0,5.300841493724818,13.031583275585287,52.0,52.0,5.300841493724818,13.031583275585287,0.0,0.0,,
M0O100D1,work,1501,1.501,100,157.0,0.0317171717171717,3.14,0.46,0.22,,3.14,100,4950.0,157.0,0.0317171717171717,3.14,0.46,157,0,0.46,0.46,92.18055555555556,,184.36111111111111,0,0,0.0,35.0,0.46,0.35,0.09,0.02,0.46,0.35,0.09,0.02,0.46,0.35,0.09,0.02,16560.0,16560.0,5.9962655080789045,12.094865725839217,16560.0,16560.0,5.9962655080789045,12.094865725839217,0.0,0.0,,,16560.0,45.99999999999999,5.996265508078906,12.097178678805216,16560.0,45.99999999999999,5.996265508078906,12.097178678805216,0.0,0.0,,,46.0,46.0,4.7505756353727495,12.163015423780124,46.0,46.0,4.7505756353727495,12.163015423780124,0.0,0.0,,,46.0,46.0,4.7505756353727495,12.163015423780124,46.0,46.0,4.7505756353727495,12.163015423780124,0.0,0.0,,
M0O100D1,work,1601,1.601,100,139.0,0.028080808080808,2.78,0.45,0.22,,2.78,100,4950.0,139.0,0.028080808080808,2.78,0.45,139,0,0.45,0.45,87.42222222222222,,174.84444444444443,0,0,0.0,35.0,0.45,0.35,0.07,0.03,0.45,0.35,0.07,0.03,0.45,0.35,0.07,0.03,16200.0,16200.0,5.958909753134345,13.075804498322666,16200.0,16200.0,5.958909753134345,13.075804498322666,0.0,0.0,,,16200.0,44.99999999999999,5.958909753134347,13.07912134789257,16200.0,44.99999999999999,5.958909753134347,13.07912134789257,0.0,0.0,,,45.0,45.0,4.435333340180881,13.837551720220745,45.0,45.0,4.435333340180881,13.837551720220745,0.0,0.0,,,45.0,45.0,4.435333340180881,13.837551720220745,45.0,45.0,4.435333340180881,13.837551720220745,0.0,0.0,,
M0O100D1,work,1701,1.701,100,167.0,0.0337373737373737,3.34,0.53,0.23,,3.34,100,4950.0,167.0,0.0337373737373737,3.34,0.53,167,0,0.53,0.53,92.65277777777776,,185.30555555555557,0,0,0.0,37.0,0.53,0.37,0.11,0.05,0.53,0.37,0.11,0.05,0.53,0.37,0.11,0.05,19080.0,19080.0,6.579891820019494,13.318848341380646,19080.0,19080.0,6.579891820019494,13.318848341380646,0.0,0.0,,,19080.0,53.000000000000014,6.579891820019491,13.321186265682368,19080.0,53.000000000000014,6.579891820019491,13.321186265682368,0.0,0.0,,,53.0,53.0,5.4459879444869,12.280619772768333,53.0,53.0,5.4459879444869,12.280619772768333,0.0,0.0,,,53.0,53.0,5.4459879444869,12.280619772768333,53.0,53.0,5.4459879444869,12.280619772768333,0.0,0.0,,
M0O100D1,work,1801,1.801,100,135.0,0.0272727272727272,2.7,0.48,0.25,,2.7,100,4950.0,135.0,0.0272727272727272,2.7,0.48,135,0,0.48,0.48,86.29722222222222,,172.59444444444443,0,0,0.0,38.0,0.48,0.38,0.08,0.02,0.48,0.38,0.08,0.02,0.48,0.38,0.08,0.02,17280.0,17280.0,5.578531586564326,11.9096540288481,17280.0,17280.0,5.578531586564326,11.9096540288481,0.0,0.0,,,17280.0,48.0,5.578531586564327,11.910007866536906,17280.0,48.0,5.578531586564327,11.910007866536906,0.0,0.0,,,48.0,48.0,4.2165140280721305,12.240499133047736,48.0,48.0,4.2165140280721305,12.240499133047736,0.0,0.0,,,48.0,48.0,4.2165140280721305,12.240499133047736,48.0,48.0,4.2165140280721305,12.240499133047736,0.0,0.0,,
M0O100D1,work,1901,1.901,100,153.0,0.0309090909090909,3.06,0.54,0.27,,3.06,100,4950.0,153.0,0.0309090909090909,3.06,0.54,153,0,0.54,0.54,91.69722222222222,,183.39444444444445,0,0,0.0,37.0,0.54,0.37,0.11,0.06,0.54,0.37,0.11,0.06,0.54,0.37,0.11,0.06,19440.0,19440.0,7.5909482674843645,16.549663938675643,19440.0,19440.0,7.5909482674843645,16.549663938675643,0.0,0.0,,,19440.0,54.00000000000001,7.590948267484364,16.556541435010363,19440.0,54.00000000000001,7.590948267484364,16.556541435010363,0.0,0.0,,,54.0,54.0,6.265584510646306,16.258133125759578,54.0,54.0,6.265584510646306,16.258133125759578,0.0,0.0,,,54.0,54.0,6.265584510646306,16.258133125759578,54.0,54.0,6.265584510646306,16.258133125759578,0.0,0.0,,
M0O100D1,work,2001,2.001,100,168.0,0.0339393939393939,3.36,0.43,0.2,,3.36,100,4950.0,168.0,0.0339393939393939,3.36,0.43,168,0,0.43,0.43,96.62222222222222,,193.24444444444444,0,0,0.0,38.0,0.43,0.38,0.03,0.02,0.43,0.38,0.03,0.02,0.43,0.38,0.03,0.02,15480.0,15480.0,5.038359058307734,9.968240734011012,15480.0,15480.0,5.038359058307734,9.968240734011012,0.0,0.0,,,15480.0,42.99999999999999,5.038359058307736,9.971426994341288,15480.0,42.99999999999999,5.038359058307736,9.971426994341288,0.0,0.0,,,43.0,43.0,3.406093166353625,9.890867975665827,43.0,43.0,3.406093166353625,9.890867975665827,0.0,0.0,,,43.0,43.0,3.406093166353625,9.890867975665827,43.0,43.0,3.406093166353625,9.890867975665827,0.0,0.0,,
M0O100D1,work,2101,2.101,100,149.0,0.0301010101010101,2.98,0.52,0.31,,2.98,100,4950.0,149.0,0.0301010101010101,2.98,0.52,149,0,0.52,0.52,81.60277777777777,,163.20555555555555,0,0,0.0,38.0,0.52,0.38,0.09,0.05,0.52,0.38,0.09,0.05,0.52,0.38,0.09,0.05,18720.0,18720.0,7.6065610174658,18.534590752554283,18720.0,18720.0,7.6065610174658,18.534590752554283,0.0,0.0,,,18720.0,52.0,7.606561017465801,18.536603598301813,18720.0,52.0,7.606561017465801,18.536603598301813,0.0,0.0,,,52.0,52.0,6.257165870071114,16.844009796019538,52.0,52.0,6.257165870071114,16.844009796019538,0.0,0.0,,,52.0,52.0,6.257165870071114,16.844009796019538,52.0,52.0,6.257165870071114,16.844009796019538,0.0,0.0,,
M0O100D1,work,2201,2.201,100,151.0,0.0305050505050505,3.02,0.49,0.35,,3.02,100,4950.0,151.0,0.0305050505050505,3.02,0.49,151,0,0.49,0.49,78.24444444444444,,156.48888888888888,0,0,0.0,38.0,0.49,0.38,0.1,0.01,0.49,0.38,0.1,0.01,0.49,0.38,0.1,0.01,17640.0,17640.0,6.040252841897607,12.869236177185323,17640.0,17640.0,6.040252841897607,12.869236177185323,0.0,0.0,,,17640.0,49.0,6.040252841897607,12.871483240679709,17640.0,49.0,6.040252841897607,12.871483240679709,0.0,0.0,,,49.0,49.0,4.639274328816748,13.226312271447188,49.0,49.0,4.639274328816748,13.226312271447188,0.0,0.0,,,49.0,49.0,4.639274328816748,13.226312271447188,49.0,49.0,4.639274328816748,13.226312271447188,0.0,0.0,,
M0O100D1,work,2301,2.301,100,155.0,0.0313131313131313,3.1,0.48,0.27,,3.1,100,4950.0,155.0,0.0313131313131313,3.1,0.48,155,0,0.48,0.48,92.79166666666669,,185.58333333333331,0,0,0.0,39.0,0.48,0.39,0.07,0.02,0.48,0.39,0.07,0.02,0.48,0.39,0.07,0.02,17280.0,17280.0,6.103267001376759,13.390830679233009,17280.0,17280.0,6.103267001376759,13.390830679233009,0.0,0.0,,,17280.0,48.0,6.10326700137676,13.393774972599772,17280.0,48.0,6.10326700137676,13.393774972599772,0.0,0.0,,,48.0,48.0,4.667757409001236,13.338212650596056,48.0,48.0,4.667757409001236,13.338212650596056,0.0,0.0,,,48.0,48.0,4.667757409001236,13.338212650596056,48.0,48.0,4.667757409001236,13.338212650596056,0.0,0.0,,
M0O100D1,work,2401,2.401,100,176.0,0.0355555555555555,3.52,0.55,0.19,,3.52,100,4950.0,176.0,0.0355555555555555,3.52,0.55,176,0,0.55,0.55,99.71666666666668,,199.4333333333333,0,0,0.0,37.0,0.55,0.37,0.11,0.07,0.55,0.37,0.11,0.07,0.55,0.37,0.11,0.07,19800.0,19800.0,7.459923476059614,17.082496164882357,19800.0,19800.0,7.459923476059614,17.082496164882357,0.0,0.0,,,19800.0,55.0,7.459923476059614,17.083986860403545,19800.0,55.0,7.459923476059614,17.083986860403545,0.0,0.0,,,55.0,55.0,6.228923034230112,16.595556653421745,55.0,55.0,6.228923034230112,16.595556653421745,0.0,0.0,,,55.0,55.0,6.228923034230112,16.595556653421745,55.0,55.0,6.228923034230112,16.595556653421745,0.0,0.0,,
M0O100D1,work,2501,2.501,100,140.0,0.0282828282828282,2.8,0.42,0.25,,2.8,100,4950.0,140.0,0.0282828282828282,2.8,0.42,140,0,0.42,0.42,95.60833333333332,,191.21666666666667,0,0,0.0,38.0,0.42,0.38,0.03,0.01,0.42,0.38,0.03,0.01,0.42,0.38,0.03,0.01,15120.0,15120.0,4.780796657955729,9.81981298984678,15120.0,15120.0,4.780796657955729,9.81981298984678,0.0,0.0,,,15120.0,41.99999999999999,4.7807966579557295,9.832554241396917,15120.0,41.99999999999999,4.7807966579557295,9.832554241396917,0.0,0.0,,,42.0,42.0,3.251882789689734,4.555717220125402,42.0,42.0,3.251882789689734,4.555717220125402,0.0,0.0,,,42.0,42.0,3.251882789689734,4.555717220125402,42.0,42.0,3.251882789689734,4.555717220125402,0.0,0.0,,
M0O100D1,work,2601,2.601,100,149.0,0.0301010101010101,2.98,0.44,0.24,,2.98,100,4950.0,149.0,0.0301010101010101,2.98,0.44,149,0,0.44,0.44,90.35277777777776,,180.70555555555555,0,0,0.0,37.0,0.44,0.37,0.07,0.0,0.44,0.37,0.07,0.0,0.44,0.37,0.07,0.0,15840.0,15840.0,5.593853848431816,12.244344068529058,15840.0,15840.0,5.593853848431816,12.244344068529058,0.0,0.0,,,15840.0,43.99999999999999,5.593853848431818,12.248617016539049,15840.0,43.99999999999999,5.593853848431818,12.248617016539049,0.0,0.0,,,44.0,44.0,4.180066392451997,10.110555724110132,44.0,44.0,4.180066392451997,10.110555724110132,0.0,0.0,,,44.0,44.0,4.180066392451997,10.110555724110132,44.0,44.0,4.180066392451997,10.110555724110132,0.0,0.0,,
M0O100D1,work,2701,2.701,100,148.0,0.0298989898989899,2.96,0.53,0.34,,2.96,100,4950.0,148.0,0.0298989898989899,2.96,0.53,148,0,0.53,0.53,79.775,,159.55,0,0,0.0,37.0,0.53,0.37,0.07,0.09,0.53,0.37,0.07,0.09,0.53,0.37,0.07,0.09,19080.0,19080.0,8.451714518575118,21.289579307669783,19080.0,19080.0,8.451714518575118,21.289579307669783,0.0,0.0,,,19080.0,53.000000000000014,8.451714518575116,21.289927774134984,19080.0,53.000000000000014,8.451714518575116,21.289927774134984,0.0,0.0,,,53.0,53.0,7.3225732477770205,21.80156504840992,53.0,53.0,7.3225732477770205,21.80156504840992,0.0,0.0,,,53.0,53.0,7.3225732477770205,21.80156504840992,53.0,53.0,7.3225732477770205,21.80156504840992,0.0,0.0,,
M0O100D1,work,2801,2.801,100,123.0,0.0248484848484848,2.46,0.48,0.25,,2.46,100,4950.0,123.0,0.0248484848484848,2.46,0.48,123,0,0.48,0.48,86.41111111111111,,172.82222222222222,0,0,0.0,36.0,0.48,0.36,0.09,0.03,0.48,0.36,0.09,0.03,0.48,0.36,0.09,0.03,17280.0,17280.0,6.7495173936324,15.064251419699447,17280.0,17280.0,6.7495173936324,15.064251419699447,0.0,0.0,,,17280.0,48.0,6.7495173936324,15.06534687943449,17280.0,48.0,6.7495173936324,15.06534687943449,0.0,0.0,,,48.0,48.0,5.365171616582276,14.118369600498312,48.0,48.0,5.365171616582276,14.118369600498312,0.0,0.0,,,48.0,48.0,5.365171616582276,14.118369600498312,48.0,48.0,5.365171616582276,14.118369600498312,0.0,0.0,,
M0O100D1,work,2901,2.901,100,146.0,0.0294949494949494,2.92,0.43,0.24,,2.92,100,4950.0,146.0,0.0294949494949494,2.92,0.43,146,0,0.43,0.43,89.74166666666666,,179.48333333333332,0,0,0.0,36.0,0.43,0.36,0.04,0.03,0.43,0.36,0.04,0.03,0.43,0.36,0.04,0.03,15480.0,15480.0,5.713734153739621,12.079746996464095,15480.0,15480.0,5.713734153739621,12.079746996464095,0.0,0.0,,,15480.0,42.99999999999999,5.713734153739623,12.083211309488544,15480.0,42.99999999999999,5.713734153739623,12.083211309488544,0.0,0.0,,,43.0,43.0,3.9931845839851294,12.04666892043279,43.0,43.0,3.9931845839851294,12.04666892043279,0.0,0.0,,,43.0,43.0,3.9931845839851294,12.04666892043279,43.0,43.0,3.9931845839851294,12.04666892043279,0.0,0.0,,
M0O100D1,work,3001,3.001,100,158.0,0.0319191919191919,3.16,0.47,0.26,,3.16,100,4950.0,158.0,0.0319191919191919,3.16,0.47,158,0,0.47,0.47,89.41111111111111,,178.82222222222222,0,0,0.0,36.0,0.47,0.36,0.09,0.02,0.47,0.36,0.09,0.02,0.47,0.36,0.09,0.02,16920.0,16920.0,5.703851918246129,11.413678800906393,16920.0,16920.0,5.703851918246129,11.413678800906393,0.0,0.0,,,16920.0,46.99999999999999,5.703851918246132,11.41383244214659,16920.0,46.99999999999999,5.703851918246132,11.41383244214659,0.0,0.0,,,47.0,47.0,4.3966184637239945,10.82518700918718,47.0,47.0,4.3966184637239945,10.82518700918718,0.0,0.0,,,47.0,47.0,4.3966184637239945,10.82518700918718,47.0,47.0,4.3966184637239945,10.82518700918718,0.0,0.0,,
M0O100D1,work,3101,3.101,100,170.0,0.0343434343434343,3.4,0.51,0.14,,3.4,100,4950.0,170.0,0.0343434343434343,3.4,0.51,170,0,0.51,0.51,96.13055555555556,,192.26111111111112,0,0,0.0,37.0,0.51,0.37,0.12,0.02,0.51,0.37,0.12,0.02,0.51,0.37,0.12,0.02,18360.0,18360.0,6.120108478435027,13.323984944271372,18360.0,18360.0,6.120108478435027,13.323984944271372,0.0,0.0,,,18360.0,51.0,6.120108478435026,13.324188476991086,18360.0,51.0,6.120108478435026,13.324188476991086,0.0,0.0,,,51.0,51.0,4.597201926442754,12.066286108781537,51.0,51.0,4.597201926442754,12.066286108781537,0.0,0.0,,,51.0,51.0,4.597201926442754,12.066286108781537,51.0,51.0,4.597201926442754,12.066286108781537,0.0,0.0,,
M0O100D1,work,3201,3.201,100,177.0,0.0357575757575757,3.54,0.45,0.17,,3.54,100,4950.0,177.0,0.0357575757575757,3.54,0.45,177,0,0.45,0.45,113.59722222222224,,227.19444444444449,0,0,0.0,40.0,0.45,0.4,0.05,0.0,0.45,0.4,0.05,0.0,0.45,0.4,0.05,0.0,16200.0,16200.0,4.658492440419805,9.597691412735015,16200.0,16200.0,4.658492440419805,9.597691412735015,0.0,0.0,,,16200.0,44.99999999999999,4.658492440419807,9.59878582349222,16200.0,44.99999999999999,4.658492440419807,9.59878582349222,0.0,0.0,,,45.0,45.0,3.24877207493671,7.689297942823444,45.0,45.0,3.24877207493671,7.689297942823444,0.0,0.0,,,45.0,45.0,3.24877207493671,7.689297942823444,45.0,45.0,3.24877207493671,7.689297942823444,0.0,0.0,,
M0O100D1,work,3301,3.301,100,158.0,0.0319191919191919,3.16,0.44,0.26,,3.16,100,4950.0,158.0,0.0319191919191919,3.16,0.44,158,0,0.44,0.44,87.3,,174.6,0,0,0.0,38.0,0.44,0.38,0.06,0.0,0.44,0.38,0.06,0.0,0.44,0.38,0.06,0.0,15840.0,15840.0,5.197217904611128,11.077529622706914,15840.0,15840.0,5.197217904611128,11.077529622706914,0.0,0.0,,,15840.0,43.99999999999999,5.19721790461113,11.081200652956152,15840.0,43.99999999999999,5.19721790461113,11.081200652956152,0.0,0.0,,,44.0,44.0,3.9745495608030392,10.770739647721108,44.0,44.0,3.9745495608030392,10.770739647721108,0.0,0.0,,,44.0,44.0,3.9745495608030392,10.770739647721108,44.0,44.0,3.9745495608030392,10.770739647721108,0.0,0.0,,
M0O100D1,work,3401,3.401,100,174.0,0.0351515151515151,3.48,0.53,0.25,,3.48,100,4950.0,174.0,0.0351515151515151,3.48,0.53,174,0,0.53,0.53,94.08888888888887,,188.17777777777775,0,0,0.0,38.0,0.53,0.38,0.12,0.03,0.53,0.38,0.12,0.03,0.53,0.38,0.12,0.03,19080.0,19080.0,6.089653249804503,12.55409509959338,19080.0,19080.0,6.089653249804503,12.55409509959338,0.0,0.0,,,19080.0,53.000000000000014,6.089653249804502,12.55458952710486,19080.0,53.000000000000014,6.089653249804502,12.55458952710486,0.0,0.0,,,53.0,53.0,4.808904317520272,11.78448237857862,53.0,53.0,4.808904317520272,11.78448237857862,0.0,0.0,,,53.0,53.0,4.808904317520272,11.78448237857862,53.0,53.0,4.808904317520272,11.78448237857862,0.0,0.0,,
