replicate,system,frame,time_us,box_nm,n_MED1_sequence_equivalents,n_MED1_physical_chains,n_OCT4,n_DNA,n_physical_proteins,direct_largest_protein_fraction,augmented_largest_protein_fraction,DNA_component_protein_fraction,DNA_component_MED1,DNA_component_OCT4,n_PP_edges,PP_edge_density,OO_contact_probability,MM_contact_probability,OM_contact_probability,OD_contact_probability,MD_contact_probability,OCT4_mean_degree,MED1_mean_degree,DNA_mean_degree,OCT4_fraction_contacting_DNA,MED1_fraction_contacting_DNA,DNA_Rg_nm,DNA_Ree_nm,DNA_asphericity,DNA_fraction_beads_contacting_OCT4,DNA_fraction_beads_contacting_MED1,DNA_fraction_beads_contacting_any_protein,N_OCT4_molecules_contacting_DNA,N_MED1_molecules_contacting_DNA
work-2,M30O70,1001,1.001,94.768887,30,30,70,0,100,0.13,0.13,,,,71,0.0143434343434343,0.00703933747412,0.025287356321839,0.0204761904761904,,,1.1,2.1666666666666665,,0.0,0.0,,,,,,,,
work-2,M30O70,1101,1.101,94.768887,30,30,70,0,100,0.19,0.19,,,,66,0.0133333333333333,0.00703933747412,0.032183908045977,0.0166666666666666,,,0.9857142857142858,2.1,,0.0,0.0,,,,,,,,
work-2,M30O70,1201,1.201,94.768887,30,30,70,0,100,0.2,0.2,,,,70,0.0141414141414141,0.0066252587991718,0.032183908045977,0.019047619047619,,,1.0285714285714285,2.2666666666666666,,0.0,0.0,,,,,,,,
work-2,M30O70,1301,1.301,94.768887,30,30,70,0,100,0.13,0.13,,,,62,0.0125252525252525,0.0078674948240165,0.0390804597701149,0.0123809523809523,,,0.9142857142857144,2.0,,0.0,0.0,,,,,,,,
work-2,M30O70,1401,1.401,94.768887,30,30,70,0,100,0.23,0.23,,,,74,0.0149494949494949,0.0078674948240165,0.0413793103448275,0.0176190476190476,,,1.0714285714285714,2.433333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,1501,1.501,94.768887,30,30,70,0,100,0.43,0.43,,,,77,0.0155555555555555,0.0074534161490683,0.0390804597701149,0.02,,,1.1142857142857143,2.533333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,1601,1.601,94.768887,30,30,70,0,100,0.43,0.43,,,,92,0.0185858585858585,0.0115942028985507,0.0436781609195402,0.0214285714285714,,,1.4428571428571428,2.7666666666666666,,0.0,0.0,,,,,,,,
work-2,M30O70,1701,1.701,94.768887,30,30,70,0,100,0.36,0.36,,,,79,0.0159595959595959,0.0057971014492753,0.032183908045977,0.0242857142857142,,,1.1285714285714286,2.6333333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,1801,1.801,94.768887,30,30,70,0,100,0.38,0.38,,,,88,0.0177777777777777,0.0091097308488612,0.0390804597701149,0.0233333333333333,,,1.3285714285714283,2.7666666666666666,,0.0,0.0,,,,,,,,
work-2,M30O70,1901,1.901,94.768887,30,30,70,0,100,0.11,0.11,,,,57,0.0115151515151515,0.0045548654244306,0.0298850574712643,0.0157142857142857,,,0.7857142857142857,1.9666666666666663,,0.0,0.0,,,,,,,,
work-2,M30O70,2001,2.001,94.768887,30,30,70,0,100,0.09,0.09,,,,58,0.0117171717171717,0.0049689440993788,0.0275862068965517,0.0161904761904761,,,0.8285714285714286,1.9333333333333331,,0.0,0.0,,,,,,,,
work-2,M30O70,2101,2.101,94.768887,30,30,70,0,100,0.19,0.19,,,,71,0.0143434343434343,0.0066252587991718,0.032183908045977,0.0195238095238095,,,1.042857142857143,2.3,,0.0,0.0,,,,,,,,
work-2,M30O70,2201,2.201,94.768887,30,30,70,0,100,0.13,0.13,,,,66,0.0133333333333333,0.0041407867494824,0.0298850574712643,0.0204761904761904,,,0.9,2.3,,0.0,0.0,,,,,,,,
work-2,M30O70,2301,2.301,94.768887,30,30,70,0,100,0.17,0.17,,,,62,0.0125252525252525,0.0057971014492753,0.032183908045977,0.0161904761904761,,,0.8857142857142857,2.066666666666667,,0.0,0.0,,,,,,,,
work-2,M30O70,2401,2.401,94.768887,30,30,70,0,100,0.16,0.16,,,,66,0.0133333333333333,0.0049689440993788,0.0390804597701149,0.0176190476190476,,,0.8714285714285714,2.3666666666666667,,0.0,0.0,,,,,,,,
work-2,M30O70,2501,2.501,94.768887,30,30,70,0,100,0.34,0.34,,,,78,0.0157575757575757,0.0066252587991718,0.0505747126436781,0.019047619047619,,,1.0285714285714285,2.8,,0.0,0.0,,,,,,,,
work-2,M30O70,2601,2.601,94.768887,30,30,70,0,100,0.21,0.21,,,,76,0.0153535353535353,0.0066252587991718,0.0459770114942528,0.019047619047619,,,1.0285714285714285,2.6666666666666665,,0.0,0.0,,,,,,,,
work-2,M30O70,2701,2.701,94.768887,30,30,70,0,100,0.39,0.39,,,,70,0.0141414141414141,0.0037267080745341,0.0436781609195402,0.02,,,0.8571428571428571,2.6666666666666665,,0.0,0.0,,,,,,,,
work-2,M30O70,2801,2.801,94.768887,30,30,70,0,100,0.18,0.18,,,,66,0.0133333333333333,0.00703933747412,0.0344827586206896,0.0161904761904761,,,0.9714285714285714,2.1333333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,2901,2.901,94.768887,30,30,70,0,100,0.17,0.17,,,,70,0.0141414141414141,0.0041407867494824,0.0390804597701149,0.0204761904761904,,,0.9,2.566666666666667,,0.0,0.0,,,,,,,,
work-2,M30O70,3001,3.001,94.768887,30,30,70,0,100,0.47,0.47,,,,78,0.0157575757575757,0.0078674948240165,0.0482758620689655,0.018095238095238,,,1.0857142857142856,2.6666666666666665,,0.0,0.0,,,,,,,,
work-2,M30O70,3101,3.101,94.768887,30,30,70,0,100,0.14,0.14,,,,78,0.0157575757575757,0.0066252587991718,0.0229885057471264,0.0247619047619047,,,1.2,2.4,,0.0,0.0,,,,,,,,
work-2,M30O70,3201,3.201,94.768887,30,30,70,0,100,0.13,0.13,,,,72,0.0145454545454545,0.0062111801242236,0.0390804597701149,0.019047619047619,,,1.0,2.466666666666667,,0.0,0.0,,,,,,,,
work-2,M30O70,3301,3.301,94.768887,30,30,70,0,100,0.24,0.24,,,,85,0.0171717171717171,0.0082815734989648,0.0390804597701149,0.0228571428571428,,,1.2571428571428571,2.7333333333333334,,0.0,0.0,,,,,,,,
work-2,M30O70,3401,3.401,94.768887,30,30,70,0,100,0.59,0.59,,,,86,0.0173737373737373,0.0107660455486542,0.0436781609195402,0.0195238095238095,,,1.3285714285714283,2.6333333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,3501,3.501,94.768887,30,30,70,0,100,0.17,0.17,,,,59,0.0119191919191919,0.0041407867494824,0.0390804597701149,0.0152380952380952,,,0.7428571428571429,2.2,,0.0,0.0,,,,,,,,
work-2,M30O70,3601,3.601,94.768887,30,30,70,0,100,0.16,0.16,,,,72,0.0145454545454545,0.0082815734989648,0.0390804597701149,0.0166666666666666,,,1.0714285714285714,2.3,,0.0,0.0,,,,,,,,
work-2,M30O70,3701,3.701,94.768887,30,30,70,0,100,0.28,0.28,,,,73,0.0147474747474747,0.0062111801242236,0.032183908045977,0.0209523809523809,,,1.0571428571428572,2.4,,0.0,0.0,,,,,,,,
work-2,M30O70,3801,3.801,94.768887,30,30,70,0,100,0.13,0.13,,,,78,0.0157575757575757,0.0078674948240165,0.0459770114942528,0.0185714285714285,,,1.1,2.6333333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,3901,3.901,94.768887,30,30,70,0,100,0.14,0.14,,,,65,0.0131313131313131,0.0057971014492753,0.0367816091954023,0.0166666666666666,,,0.9,2.2333333333333334,,0.0,0.0,,,,,,,,
work-2,M30O70,4001,4.001,94.768887,30,30,70,0,100,0.41,0.41,,,,71,0.0143434343434343,0.0045548654244306,0.0459770114942528,0.019047619047619,,,0.8857142857142857,2.6666666666666665,,0.0,0.0,,,,,,,,
work-2,M30O70,4101,4.101,94.768887,30,30,70,0,100,0.23,0.23,,,,68,0.0137373737373737,0.0062111801242236,0.0413793103448275,0.0166666666666666,,,0.9285714285714286,2.3666666666666667,,0.0,0.0,,,,,,,,
work-2,M30O70,4201,4.2010000000000005,94.768887,30,30,70,0,100,0.38,0.38,,,,74,0.0149494949494949,0.0057971014492753,0.0482758620689655,0.0185714285714285,,,0.9571428571428572,2.7,,0.0,0.0,,,,,,,,
work-2,M30O70,4301,4.301,94.768887,30,30,70,0,100,0.15,0.15,,,,77,0.0155555555555555,0.0066252587991718,0.0436781609195402,0.02,,,1.0571428571428572,2.6666666666666665,,0.0,0.0,,,,,,,,
work-2,M30O70,4401,4.401,94.768887,30,30,70,0,100,0.25,0.25,,,,71,0.0143434343434343,0.00703933747412,0.0229885057471264,0.0209523809523809,,,1.1142857142857143,2.1333333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,4501,4.501,94.768887,30,30,70,0,100,0.21,0.21,,,,68,0.0137373737373737,0.0053830227743271,0.0367816091954023,0.0185714285714285,,,0.9285714285714286,2.3666666666666667,,0.0,0.0,,,,,,,,
work-2,M30O70,4601,4.601,94.768887,30,30,70,0,100,0.35,0.35,,,,66,0.0133333333333333,0.0049689440993788,0.0459770114942528,0.0161904761904761,,,0.8285714285714286,2.466666666666667,,0.0,0.0,,,,,,,,
work-2,M30O70,4701,4.7010000000000005,94.768887,30,30,70,0,100,0.23,0.23,,,,60,0.0121212121212121,0.0053830227743271,0.0367816091954023,0.0147619047619047,,,0.8142857142857143,2.1,,0.0,0.0,,,,,,,,
work-2,M30O70,4801,4.801,94.768887,30,30,70,0,100,0.19,0.19,,,,73,0.0147474747474747,0.0062111801242236,0.0344827586206896,0.0204761904761904,,,1.042857142857143,2.433333333333333,,0.0,0.0,,,,,,,,
work-2,M30O70,4901,4.901,94.768887,30,30,70,0,100,0.29,0.29,,,,80,0.0161616161616161,0.008695652173913,0.0390804597701149,0.02,,,1.2,2.533333333333333,,0.0,0.0,,,,,,,,
work,M50O50,1001,1.001,104.381999,50,50,50,0,100,0.28,0.28,,,,79,0.0159595959595959,0.0048979591836734,0.026938775510204,0.016,,,1.04,2.12,,0.0,0.0,,,,,,,,
work,M50O50,1101,1.101,104.381999,50,50,50,0,100,0.29,0.29,,,,75,0.0151515151515151,0.0048979591836734,0.026938775510204,0.0144,,,0.96,2.04,,0.0,0.0,,,,,,,,
work,M50O50,1201,1.201,104.381999,50,50,50,0,100,0.2,0.2,,,,69,0.0139393939393939,0.0032653061224489,0.0204081632653061,0.016,,,0.96,1.8,,0.0,0.0,,,,,,,,
work,M50O50,1301,1.301,104.381999,50,50,50,0,100,0.5,0.5,,,,84,0.0169696969696969,0.0016326530612244,0.036734693877551,0.0148,,,0.82,2.54,,0.0,0.0,,,,,,,,
work,M50O50,1401,1.401,104.381999,50,50,50,0,100,0.38,0.38,,,,88,0.0177777777777777,0.0065306122448979,0.030204081632653,0.0172,,,1.18,2.34,,0.0,0.0,,,,,,,,
work,M50O50,1501,1.501,104.381999,50,50,50,0,100,0.33,0.33,,,,74,0.0149494949494949,0.0048979591836734,0.0236734693877551,0.0156,,,1.02,1.94,,0.0,0.0,,,,,,,,
work,M50O50,1601,1.601,104.381999,50,50,50,0,100,0.46,0.46,,,,78,0.0157575757575757,0.0048979591836734,0.030204081632653,0.014,,,0.94,2.18,,0.0,0.0,,,,,,,,
work,M50O50,1701,1.701,104.381999,50,50,50,0,100,0.27,0.27,,,,79,0.0159595959595959,0.0073469387755102,0.0253061224489795,0.0156,,,1.14,2.02,,0.0,0.0,,,,,,,,
work,M50O50,1801,1.801,104.381999,50,50,50,0,100,0.18,0.18,,,,73,0.0147474747474747,0.0032653061224489,0.0253061224489795,0.0152,,,0.92,2.0,,0.0,0.0,,,,,,,,
work,M50O50,1901,1.901,104.381999,50,50,50,0,100,0.56,0.56,,,,80,0.0161616161616161,0.0032653061224489,0.0318367346938775,0.0148,,,0.9,2.3,,0.0,0.0,,,,,,,,
work,M50O50,2001,2.001,104.381999,50,50,50,0,100,0.27,0.27,,,,70,0.0141414141414141,0.0032653061224489,0.0244897959183673,0.0144,,,0.88,1.92,,0.0,0.0,,,,,,,,
work,M50O50,2101,2.101,104.381999,50,50,50,0,100,0.36,0.36,,,,73,0.0147474747474747,0.0073469387755102,0.0261224489795918,0.0128,,,1.0,1.92,,0.0,0.0,,,,,,,,
work,M50O50,2201,2.201,104.381999,50,50,50,0,100,0.59,0.59,,,,85,0.0171717171717171,0.0081632653061224,0.0310204081632653,0.0148,,,1.14,2.26,,0.0,0.0,,,,,,,,
work,M50O50,2301,2.301,104.381999,50,50,50,0,100,0.31,0.31,,,,83,0.0167676767676767,0.0040816326530612,0.0310204081632653,0.016,,,1.0,2.32,,0.0,0.0,,,,,,,,
work,M50O50,2401,2.401,104.381999,50,50,50,0,100,0.26,0.26,,,,75,0.0151515151515151,0.0081632653061224,0.0212244897959183,0.0156,,,1.18,1.82,,0.0,0.0,,,,,,,,
work,M50O50,2501,2.501,104.381999,50,50,50,0,100,0.34,0.34,,,,81,0.0163636363636363,0.0089795918367346,0.0277551020408163,0.0144,,,1.16,2.08,,0.0,0.0,,,,,,,,
work,M50O50,2601,2.601,104.381999,50,50,50,0,100,0.17,0.17,,,,81,0.0163636363636363,0.0057142857142857,0.030204081632653,0.0148,,,1.02,2.22,,0.0,0.0,,,,,,,,
work,M50O50,2701,2.701,104.381999,50,50,50,0,100,0.31,0.31,,,,72,0.0145454545454545,0.0048979591836734,0.0351020408163265,0.0092,,,0.7,2.18,,0.0,0.0,,,,,,,,
work,M50O50,2801,2.801,104.381999,50,50,50,0,100,0.48,0.48,,,,79,0.0159595959595959,0.0040816326530612,0.030204081632653,0.0148,,,0.94,2.22,,0.0,0.0,,,,,,,,
work,M50O50,2901,2.901,104.381999,50,50,50,0,100,0.25,0.25,,,,88,0.0177777777777777,0.0073469387755102,0.0318367346938775,0.016,,,1.16,2.36,,0.0,0.0,,,,,,,,
work,M50O50,3001,3.001,104.381999,50,50,50,0,100,0.14,0.14,,,,67,0.0135353535353535,0.0032653061224489,0.0212244897959183,0.0148,,,0.9,1.78,,0.0,0.0,,,,,,,,
work,M50O50,3101,3.101,104.381999,50,50,50,0,100,0.32,0.32,,,,81,0.0163636363636363,0.0024489795918367,0.033469387755102,0.0148,,,0.86,2.38,,0.0,0.0,,,,,,,,
work,M50O50,3201,3.201,104.381999,50,50,50,0,100,0.24,0.24,,,,80,0.0161616161616161,0.0016326530612244,0.0285714285714285,0.0172,,,0.94,2.26,,0.0,0.0,,,,,,,,
work,M50O50,3301,3.301,104.381999,50,50,50,0,100,0.18,0.18,,,,70,0.0141414141414141,0.0032653061224489,0.0236734693877551,0.0148,,,0.9,1.9,,0.0,0.0,,,,,,,,
work,M50O50,3401,3.401,104.381999,50,50,50,0,100,0.57,0.57,,,,95,0.0191919191919191,0.0081632653061224,0.0359183673469387,0.0164,,,1.22,2.58,,0.0,0.0,,,,,,,,
work,M50O50,3501,3.501,104.381999,50,50,50,0,100,0.19,0.19,,,,73,0.0147474747474747,0.0057142857142857,0.0228571428571428,0.0152,,,1.04,1.88,,0.0,0.0,,,,,,,,
work,M50O50,3601,3.601,104.381999,50,50,50,0,100,0.42,0.42,,,,72,0.0145454545454545,0.0057142857142857,0.0293877551020408,0.0116,,,0.86,2.02,,0.0,0.0,,,,,,,,
work,M50O50,3701,3.701,104.381999,50,50,50,0,100,0.13,0.13,,,,58,0.0117171717171717,0.0040816326530612,0.0195918367346938,0.0116,,,0.78,1.54,,0.0,0.0,,,,,,,,
work,M50O50,3801,3.801,104.381999,50,50,50,0,100,0.23,0.23,,,,74,0.0149494949494949,0.0016326530612244,0.0285714285714285,0.0148,,,0.82,2.14,,0.0,0.0,,,,,,,,
work,M50O50,3901,3.901,104.381999,50,50,50,0,100,0.47,0.47,,,,90,0.0181818181818181,0.0016326530612244,0.0375510204081632,0.0168,,,0.92,2.68,,0.0,0.0,,,,,,,,
work,M50O50,4001,4.001,104.381999,50,50,50,0,100,0.43,0.43,,,,80,0.0161616161616161,0.0040816326530612,0.0310204081632653,0.0148,,,0.94,2.26,,0.0,0.0,,,,,,,,
work,M50O50,4101,4.101,104.381999,50,50,50,0,100,0.25,0.25,,,,77,0.0155555555555555,0.0065306122448979,0.0228571428571428,0.0164,,,1.14,1.94,,0.0,0.0,,,,,,,,
work,M50O50,4201,4.2010000000000005,104.381999,50,50,50,0,100,0.29,0.29,,,,87,0.0175757575757575,0.0057142857142857,0.030204081632653,0.0172,,,1.14,2.34,,0.0,0.0,,,,,,,,
work,M50O50,4301,4.301,104.381999,50,50,50,0,100,0.15,0.15,,,,65,0.0131313131313131,0.0040816326530612,0.0244897959183673,0.012,,,0.8,1.8,,0.0,0.0,,,,,,,,
work,M50O50,4401,4.401,104.381999,50,50,50,0,100,0.47,0.47,,,,78,0.0157575757575757,0.0024489795918367,0.0293877551020408,0.0156,,,0.9,2.22,,0.0,0.0,,,,,,,,
work,M50O50,4501,4.501,104.381999,50,50,50,0,100,0.33,0.33,,,,84,0.0169696969696969,0.0048979591836734,0.030204081632653,0.0164,,,1.06,2.3,,0.0,0.0,,,,,,,,
work,M50O50,4601,4.601,104.381999,50,50,50,0,100,0.35,0.35,,,,93,0.0187878787878787,0.0048979591836734,0.0375510204081632,0.0164,,,1.06,2.66,,0.0,0.0,,,,,,,,
work,M50O50,4701,4.7010000000000005,104.381999,50,50,50,0,100,0.46,0.46,,,,83,0.0167676767676767,0.0048979591836734,0.026938775510204,0.0176,,,1.12,2.2,,0.0,0.0,,,,,,,,
work,M50O50,4801,4.801,104.381999,50,50,50,0,100,0.54,0.54,,,,82,0.0165656565656565,0.0024489795918367,0.0342857142857142,0.0148,,,0.86,2.42,,0.0,0.0,,,,,,,,
work,M50O50,4901,4.901,104.381999,50,50,50,0,100,0.29,0.29,,,,74,0.0149494949494949,0.0057142857142857,0.0261224489795918,0.014,,,0.98,1.98,,0.0,0.0,,,,,,,,
work-1,M50O50,1001,1.001,104.381999,50,50,50,0,100,0.28,0.28,,,,76,0.0153535353535353,0.0024489795918367,0.026938775510204,0.016,,,0.92,2.12,,0.0,0.0,,,,,,,,
work-1,M50O50,1101,1.101,104.381999,50,50,50,0,100,0.34,0.34,,,,71,0.0143434343434343,0.0040816326530612,0.026938775510204,0.0132,,,0.86,1.98,,0.0,0.0,,,,,,,,
work-1,M50O50,1201,1.201,104.381999,50,50,50,0,100,0.27,0.27,,,,79,0.0159595959595959,0.0032653061224489,0.033469387755102,0.0136,,,0.84,2.32,,0.0,0.0,,,,,,,,
work-1,M50O50,1301,1.301,104.381999,50,50,50,0,100,0.57,0.57,,,,84,0.0169696969696969,0.0057142857142857,0.030204081632653,0.016,,,1.08,2.28,,0.0,0.0,,,,,,,,
work-1,M50O50,1401,1.401,104.381999,50,50,50,0,100,0.26,0.26,,,,82,0.0165656565656565,0.0081632653061224,0.0285714285714285,0.0148,,,1.14,2.14,,0.0,0.0,,,,,,,,
work-1,M50O50,1501,1.501,104.381999,50,50,50,0,100,0.3,0.3,,,,74,0.0149494949494949,0.0024489795918367,0.0285714285714285,0.0144,,,0.84,2.12,,0.0,0.0,,,,,,,,
work-1,M50O50,1601,1.601,104.381999,50,50,50,0,100,0.38,0.38,,,,93,0.0187878787878787,0.0122448979591836,0.0359183673469387,0.0136,,,1.28,2.44,,0.0,0.0,,,,,,,,
work-1,M50O50,1701,1.701,104.381999,50,50,50,0,100,0.39,0.39,,,,77,0.0155555555555555,0.0048979591836734,0.0285714285714285,0.0144,,,0.96,2.12,,0.0,0.0,,,,,,,,
work-1,M50O50,1801,1.801,104.381999,50,50,50,0,100,0.33,0.33,,,,75,0.0151515151515151,0.0048979591836734,0.0244897959183673,0.0156,,,1.02,1.98,,0.0,0.0,,,,,,,,
work-1,M50O50,1901,1.901,104.381999,50,50,50,0,100,0.34,0.34,,,,66,0.0133333333333333,0.0032653061224489,0.0277551020408163,0.0112,,,0.72,1.92,,0.0,0.0,,,,,,,,
work-1,M50O50,2001,2.001,104.381999,50,50,50,0,100,0.34,0.34,,,,77,0.0155555555555555,0.0024489795918367,0.026938775510204,0.0164,,,0.94,2.14,,0.0,0.0,,,,,,,,
work-1,M50O50,2101,2.101,104.381999,50,50,50,0,100,0.27,0.27,,,,83,0.0167676767676767,0.0057142857142857,0.030204081632653,0.0156,,,1.06,2.26,,0.0,0.0,,,,,,,,
work-1,M50O50,2201,2.201,104.381999,50,50,50,0,100,0.54,0.54,,,,76,0.0153535353535353,0.0048979591836734,0.030204081632653,0.0132,,,0.9,2.14,,0.0,0.0,,,,,,,,
work-1,M50O50,2301,2.301,104.381999,50,50,50,0,100,0.47,0.47,,,,94,0.0189898989898989,0.0057142857142857,0.0351020408163265,0.0176,,,1.16,2.6,,0.0,0.0,,,,,,,,
work-1,M50O50,2401,2.401,104.381999,50,50,50,0,100,0.5,0.5,,,,73,0.0147474747474747,0.0048979591836734,0.0277551020408163,0.0132,,,0.9,2.02,,0.0,0.0,,,,,,,,
work-1,M50O50,2501,2.501,104.381999,50,50,50,0,100,0.2,0.2,,,,66,0.0133333333333333,0.0016326530612244,0.0220408163265306,0.0148,,,0.82,1.82,,0.0,0.0,,,,,,,,
work-1,M50O50,2601,2.601,104.381999,50,50,50,0,100,0.43,0.43,,,,84,0.0169696969696969,0.0048979591836734,0.026938775510204,0.018,,,1.14,2.22,,0.0,0.0,,,,,,,,
work-1,M50O50,2701,2.701,104.381999,50,50,50,0,100,0.42,0.42,,,,77,0.0155555555555555,0.0048979591836734,0.0277551020408163,0.0148,,,0.98,2.1,,0.0,0.0,,,,,,,,
work-1,M50O50,2801,2.801,104.381999,50,50,50,0,100,0.47,0.47,,,,82,0.0165656565656565,0.0065306122448979,0.0285714285714285,0.0156,,,1.1,2.18,,0.0,0.0,,,,,,,,
work-1,M50O50,2901,2.901,104.381999,50,50,50,0,100,0.22,0.22,,,,64,0.0129292929292929,0.0089795918367346,0.0236734693877551,0.0096,,,0.92,1.64,,0.0,0.0,,,,,,,,
work-1,M50O50,3001,3.001,104.381999,50,50,50,0,100,0.4,0.4,,,,83,0.0167676767676767,0.0089795918367346,0.0293877551020408,0.0144,,,1.16,2.16,,0.0,0.0,,,,,,,,
work-1,M50O50,3101,3.101,104.381999,50,50,50,0,100,0.44,0.44,,,,90,0.0181818181818181,0.0057142857142857,0.0326530612244898,0.0172,,,1.14,2.46,,0.0,0.0,,,,,,,,
work-1,M50O50,3201,3.201,104.381999,50,50,50,0,100,0.53,0.53,,,,84,0.0169696969696969,0.0065306122448979,0.0285714285714285,0.0164,,,1.14,2.22,,0.0,0.0,,,,,,,,
work-1,M50O50,3301,3.301,104.381999,50,50,50,0,100,0.47,0.47,,,,77,0.0155555555555555,0.0048979591836734,0.0310204081632653,0.0132,,,0.9,2.18,,0.0,0.0,,,,,,,,
work-1,M50O50,3401,3.401,104.381999,50,50,50,0,100,0.56,0.56,,,,89,0.0179797979797979,0.0016326530612244,0.0375510204081632,0.0164,,,0.9,2.66,,0.0,0.0,,,,,,,,
work-1,M50O50,3501,3.501,104.381999,50,50,50,0,100,0.32,0.32,,,,81,0.0163636363636363,0.0032653061224489,0.0310204081632653,0.0156,,,0.94,2.3,,0.0,0.0,,,,,,,,
work-1,M50O50,3601,3.601,104.381999,50,50,50,0,100,0.54,0.54,,,,104,0.021010101010101,0.0057142857142857,0.0416326530612244,0.0184,,,1.2,2.96,,0.0,0.0,,,,,,,,
work-1,M50O50,3701,3.701,104.381999,50,50,50,0,100,0.28,0.28,,,,67,0.0135353535353535,0.0048979591836734,0.0293877551020408,0.01,,,0.74,1.94,,0.0,0.0,,,,,,,,
work-1,M50O50,3801,3.801,104.381999,50,50,50,0,100,0.19,0.19,,,,81,0.0163636363636363,0.0032653061224489,0.0277551020408163,0.0172,,,1.02,2.22,,0.0,0.0,,,,,,,,
work-1,M50O50,3901,3.901,104.381999,50,50,50,0,100,0.35,0.35,,,,75,0.0151515151515151,0.0057142857142857,0.0212244897959183,0.0168,,,1.12,1.88,,0.0,0.0,,,,,,,,
work-1,M50O50,4001,4.001,104.381999,50,50,50,0,100,0.16,0.16,,,,61,0.0123232323232323,0.0024489795918367,0.0244897959183673,0.0112,,,0.68,1.76,,0.0,0.0,,,,,,,,
work-1,M50O50,4101,4.101,104.381999,50,50,50,0,100,0.12,0.12,,,,69,0.0139393939393939,0.0048979591836734,0.0228571428571428,0.014,,,0.94,1.82,,0.0,0.0,,,,,,,,
work-1,M50O50,4201,4.2010000000000005,104.381999,50,50,50,0,100,0.27,0.27,,,,73,0.0147474747474747,0.0048979591836734,0.026938775510204,0.0136,,,0.92,2.0,,0.0,0.0,,,,,,,,
work-1,M50O50,4301,4.301,104.381999,50,50,50,0,100,0.21,0.21,,,,76,0.0153535353535353,0.0073469387755102,0.0244897959183673,0.0148,,,1.1,1.94,,0.0,0.0,,,,,,,,
work-1,M50O50,4401,4.401,104.381999,50,50,50,0,100,0.2,0.2,,,,69,0.0139393939393939,0.0024489795918367,0.026938775510204,0.0132,,,0.78,1.98,,0.0,0.0,,,,,,,,
work-1,M50O50,4501,4.501,104.381999,50,50,50,0,100,0.18,0.18,,,,74,0.0149494949494949,0.0040816326530612,0.0277551020408163,0.014,,,0.9,2.06,,0.0,0.0,,,,,,,,
work-1,M50O50,4601,4.601,104.381999,50,50,50,0,100,0.18,0.18,,,,70,0.0141414141414141,0.0048979591836734,0.0261224489795918,0.0128,,,0.88,1.92,,0.0,0.0,,,,,,,,
work-1,M50O50,4701,4.7010000000000005,104.381999,50,50,50,0,100,0.15,0.15,,,,79,0.0159595959595959,0.0081632653061224,0.0236734693877551,0.016,,,1.2,1.96,,0.0,0.0,,,,,,,,
work-1,M50O50,4801,4.801,104.381999,50,50,50,0,100,0.18,0.18,,,,64,0.0129292929292929,0.0032653061224489,0.0244897959183673,0.012,,,0.76,1.8,,0.0,0.0,,,,,,,,
work-1,M50O50,4901,4.901,104.381999,50,50,50,0,100,0.14,0.14,,,,57,0.0115151515151515,0.0040816326530612,0.0179591836734693,0.012,,,0.8,1.48,,0.0,0.0,,,,,,,,
work-2,M50O50,1001,1.001,104.381999,50,50,50,0,100,0.29,0.29,,,,83,0.0167676767676767,0.0057142857142857,0.0277551020408163,0.0168,,,1.12,2.2,,0.0,0.0,,,,,,,,
work-2,M50O50,1101,1.101,104.381999,50,50,50,0,100,0.2,0.2,,,,76,0.0153535353535353,0.0065306122448979,0.0253061224489795,0.0148,,,1.06,1.98,,0.0,0.0,,,,,,,,
work-2,M50O50,1201,1.201,104.381999,50,50,50,0,100,0.38,0.38,,,,92,0.0185858585858585,0.0048979591836734,0.036734693877551,0.0164,,,1.06,2.62,,0.0,0.0,,,,,,,,
work-2,M50O50,1301,1.301,104.381999,50,50,50,0,100,0.33,0.33,,,,80,0.0161616161616161,0.0048979591836734,0.033469387755102,0.0132,,,0.9,2.3,,0.0,0.0,,,,,,,,
work-2,M50O50,1401,1.401,104.381999,50,50,50,0,100,0.43,0.43,,,,79,0.0159595959595959,0.0048979591836734,0.030204081632653,0.0144,,,0.96,2.2,,0.0,0.0,,,,,,,,
work-2,M50O50,1501,1.501,104.381999,50,50,50,0,100,0.31,0.31,,,,77,0.0155555555555555,0.0048979591836734,0.0293877551020408,0.014,,,0.94,2.14,,0.0,0.0,,,,,,,,
work-2,M50O50,1601,1.601,104.381999,50,50,50,0,100,0.38,0.38,,,,74,0.0149494949494949,0.0065306122448979,0.0277551020408163,0.0128,,,0.96,2.0,,0.0,0.0,,,,,,,,
work-2,M50O50,1701,1.701,104.381999,50,50,50,0,100,0.14,0.14,,,,69,0.0139393939393939,0.0057142857142857,0.0277551020408163,0.0112,,,0.84,1.92,,0.0,0.0,,,,,,,,
work-2,M50O50,1801,1.801,104.381999,50,50,50,0,100,0.4,0.4,,,,74,0.0149494949494949,0.0024489795918367,0.0244897959183673,0.0164,,,0.94,2.02,,0.0,0.0,,,,,,,,
