replicate,system,frame,time_us,cutoff_nm,largest_cluster_size,largest_cluster_fraction,largest_cluster_residue_fraction,second_cluster_size,second_cluster_fraction,finite_cluster_mean_size,N_clusters_size_ge_2,monomer_fraction
work,M0O100D1,3101,3.101,1.2,51,0.51,0.51,6,0.06,2.591836734693877,14,0.14
work,M0O100D1,3101,3.101,1.4,52,0.52,0.52,6,0.06,2.625,14,0.13
work,M0O100D1,3201,3.201,1.0,45,0.45,0.45,7,0.07,2.672727272727273,15,0.17
work,M0O100D1,3201,3.201,1.2,45,0.45,0.45,7,0.07,2.672727272727273,15,0.17
work,M0O100D1,3201,3.201,1.4,47,0.47,0.47,7,0.07,2.69811320754717,14,0.17
work,M0O100D1,3301,3.301,1.0,44,0.44,0.44,3,0.03,1.75,12,0.29
work,M0O100D1,3301,3.301,1.2,44,0.44,0.44,3,0.03,1.8571428571428568,13,0.26
work,M0O100D1,3301,3.301,1.4,44,0.44,0.44,4,0.04,1.9642857142857144,13,0.25
work,M0O100D1,3401,3.401,1.0,51,0.51,0.51,4,0.04,1.7755102040816326,11,0.25
work,M0O100D1,3401,3.401,1.2,53,0.53,0.53,4,0.04,1.7659574468085106,10,0.25
work,M0O100D1,3401,3.401,1.4,55,0.55,0.55,4,0.04,1.7555555555555555,9,0.25
work,M0O100D1,3501,3.501,1.0,48,0.48,0.48,4,0.04,1.9230769230769231,13,0.23
work,M0O100D1,3501,3.501,1.2,48,0.48,0.48,4,0.04,1.9230769230769231,13,0.23
work,M0O100D1,3501,3.501,1.4,49,0.49,0.49,4,0.04,1.9411764705882355,13,0.22
work,M0O100D1,3601,3.601,1.0,52,0.52,0.52,4,0.04,1.875,11,0.23
work,M0O100D1,3601,3.601,1.2,52,0.52,0.52,4,0.04,1.875,11,0.23
work,M0O100D1,3601,3.601,1.4,52,0.52,0.52,4,0.04,1.875,11,0.23
work,M0O100D1,3701,3.701,1.0,48,0.48,0.48,5,0.05,2.1153846153846154,14,0.2
work,M0O100D1,3701,3.701,1.2,49,0.49,0.49,5,0.05,2.1372549019607843,14,0.19
work,M0O100D1,3701,3.701,1.4,49,0.49,0.49,6,0.06,2.333333333333333,14,0.18
work,M0O100D1,3801,3.801,1.0,51,0.51,0.51,4,0.04,1.489795918367347,8,0.33
work,M0O100D1,3801,3.801,1.2,51,0.51,0.51,4,0.04,1.489795918367347,8,0.33
work,M0O100D1,3801,3.801,1.4,51,0.51,0.51,4,0.04,1.653061224489796,8,0.31
work,M0O100D1,3901,3.901,1.0,54,0.54,0.54,4,0.04,1.826086956521739,10,0.24
work,M0O100D1,3901,3.901,1.2,54,0.54,0.54,4,0.04,1.826086956521739,10,0.24
work,M0O100D1,3901,3.901,1.4,56,0.56,0.56,4,0.04,1.818181818181818,9,0.24
work,M0O100D1,4001,4.001,1.0,52,0.52,0.52,3,0.03,1.5416666666666667,10,0.28
work,M0O100D1,4001,4.001,1.2,52,0.52,0.52,3,0.03,1.625,10,0.27
work,M0O100D1,4001,4.001,1.4,52,0.52,0.52,3,0.03,1.6666666666666667,11,0.25
work,M0O100D1,4101,4.101,1.0,42,0.42,0.42,6,0.06,2.413793103448276,15,0.21
work,M0O100D1,4101,4.101,1.2,42,0.42,0.42,6,0.06,2.413793103448276,15,0.21
work,M0O100D1,4101,4.101,1.4,42,0.42,0.42,6,0.06,2.689655172413793,14,0.2
work,M0O100D1,4201,4.2010000000000005,1.0,46,0.46,0.46,4,0.04,1.7777777777777777,13,0.26
work,M0O100D1,4201,4.2010000000000005,1.2,46,0.46,0.46,5,0.05,2.0,12,0.26
work,M0O100D1,4201,4.2010000000000005,1.4,46,0.46,0.46,5,0.05,2.1481481481481484,11,0.26
work,M0O100D1,4301,4.301,1.0,43,0.43,0.43,6,0.06,2.3684210526315788,15,0.2
work,M0O100D1,4301,4.301,1.2,43,0.43,0.43,6,0.06,2.3684210526315788,15,0.2
work,M0O100D1,4301,4.301,1.4,43,0.43,0.43,6,0.06,2.3684210526315788,15,0.2
work,M0O100D1,4401,4.401,1.0,42,0.42,0.42,4,0.04,2.206896551724138,12,0.26
work,M0O100D1,4401,4.401,1.2,42,0.42,0.42,4,0.04,2.206896551724138,12,0.26
work,M0O100D1,4401,4.401,1.4,42,0.42,0.42,4,0.04,2.2413793103448274,13,0.24
work,M0O100D1,4501,4.501,1.0,53,0.53,0.53,3,0.03,1.5106382978723405,11,0.26
work,M0O100D1,4501,4.501,1.2,53,0.53,0.53,3,0.03,1.553191489361702,12,0.24
work,M0O100D1,4501,4.501,1.4,53,0.53,0.53,3,0.03,1.6382978723404256,12,0.23
work,M0O100D1,4601,4.601,1.0,52,0.52,0.52,3,0.03,1.875,12,0.21
work,M0O100D1,4601,4.601,1.2,52,0.52,0.52,3,0.03,1.875,12,0.21
work,M0O100D1,4601,4.601,1.4,52,0.52,0.52,3,0.03,1.875,12,0.21
work,M0O100D1,4701,4.7010000000000005,1.0,45,0.45,0.45,3,0.03,1.2181818181818185,5,0.46
work,M0O100D1,4701,4.7010000000000005,1.2,46,0.46,0.46,3,0.03,1.2222222222222223,5,0.45
work,M0O100D1,4701,4.7010000000000005,1.4,46,0.46,0.46,3,0.03,1.2222222222222223,5,0.45
work,M0O100D1,4801,4.801,1.0,42,0.42,0.42,4,0.04,1.5862068965517242,11,0.35
work,M0O100D1,4801,4.801,1.2,43,0.43,0.43,5,0.05,1.8771929824561404,11,0.31
work,M0O100D1,4801,4.801,1.4,43,0.43,0.43,5,0.05,2.1578947368421053,12,0.27
work,M0O100D1,4901,4.901,1.0,44,0.44,0.44,5,0.05,2.0357142857142856,12,0.27
work,M0O100D1,4901,4.901,1.2,45,0.45,0.45,5,0.05,2.1272727272727274,12,0.25
work,M0O100D1,4901,4.901,1.4,45,0.45,0.45,5,0.05,2.163636363636364,13,0.23
work-1,M0O100D1,1001,1.001,1.0,45,0.45,0.45,4,0.04,1.5818181818181818,10,0.34
work-1,M0O100D1,1001,1.001,1.2,45,0.45,0.45,4,0.04,1.6181818181818182,11,0.32
work-1,M0O100D1,1001,1.001,1.4,48,0.48,0.48,4,0.04,1.6538461538461535,11,0.29
work-1,M0O100D1,1101,1.101,1.0,50,0.5,0.5,5,0.05,2.4,13,0.17
work-1,M0O100D1,1101,1.101,1.2,54,0.54,0.54,5,0.05,2.391304347826087,12,0.16
work-1,M0O100D1,1101,1.101,1.4,54,0.54,0.54,5,0.05,2.4347826086956523,13,0.14
work-1,M0O100D1,1201,1.201,1.0,49,0.49,0.49,3,0.03,1.5098039215686274,10,0.31
work-1,M0O100D1,1201,1.201,1.2,52,0.52,0.52,3,0.03,1.5416666666666667,10,0.28
work-1,M0O100D1,1201,1.201,1.4,52,0.52,0.52,3,0.03,1.5833333333333333,11,0.26
work-1,M0O100D1,1301,1.301,1.0,43,0.43,0.43,4,0.04,1.736842105263158,13,0.29
work-1,M0O100D1,1301,1.301,1.2,43,0.43,0.43,4,0.04,1.736842105263158,13,0.29
work-1,M0O100D1,1301,1.301,1.4,47,0.47,0.47,5,0.05,1.830188679245283,12,0.27
work-1,M0O100D1,1401,1.401,1.0,49,0.49,0.49,5,0.05,1.8235294117647056,13,0.24
work-1,M0O100D1,1401,1.401,1.2,49,0.49,0.49,5,0.05,2.1372549019607843,12,0.23
work-1,M0O100D1,1401,1.401,1.4,51,0.51,0.51,5,0.05,2.142857142857143,11,0.23
work-1,M0O100D1,1501,1.501,1.0,47,0.47,0.47,6,0.06,2.018867924528302,10,0.29
work-1,M0O100D1,1501,1.501,1.2,47,0.47,0.47,7,0.07,2.2452830188679247,10,0.28
work-1,M0O100D1,1501,1.501,1.4,47,0.47,0.47,7,0.07,2.2452830188679247,10,0.28
work-1,M0O100D1,1601,1.601,1.0,45,0.45,0.45,5,0.05,1.8,8,0.35
work-1,M0O100D1,1601,1.601,1.2,45,0.45,0.45,5,0.05,1.8,8,0.35
work-1,M0O100D1,1601,1.601,1.4,45,0.45,0.45,5,0.05,1.8,8,0.35
work-1,M0O100D1,1701,1.701,1.0,44,0.44,0.44,13,0.13,4.428571428571429,10,0.22
work-1,M0O100D1,1701,1.701,1.2,44,0.44,0.44,13,0.13,4.5,10,0.21
work-1,M0O100D1,1701,1.701,1.4,44,0.44,0.44,14,0.14,4.964285714285714,10,0.2
work-1,M0O100D1,1801,1.801,1.0,51,0.51,0.51,4,0.04,1.4489795918367347,7,0.35
work-1,M0O100D1,1801,1.801,1.2,51,0.51,0.51,5,0.05,1.653061224489796,8,0.32
work-1,M0O100D1,1801,1.801,1.4,51,0.51,0.51,5,0.05,1.653061224489796,8,0.32
work-1,M0O100D1,1901,1.901,1.0,47,0.47,0.47,5,0.05,1.679245283018868,8,0.35
work-1,M0O100D1,1901,1.901,1.2,47,0.47,0.47,5,0.05,1.679245283018868,8,0.35
work-1,M0O100D1,1901,1.901,1.4,48,0.48,0.48,5,0.05,1.6923076923076923,8,0.34
work-1,M0O100D1,2001,2.001,1.0,48,0.48,0.48,4,0.04,1.5384615384615383,10,0.32
work-1,M0O100D1,2001,2.001,1.2,48,0.48,0.48,4,0.04,1.5384615384615383,10,0.32
work-1,M0O100D1,2001,2.001,1.4,49,0.49,0.49,4,0.04,1.5490196078431373,10,0.31
work-1,M0O100D1,2101,2.101,1.0,52,0.52,0.52,4,0.04,1.7916666666666667,11,0.24
work-1,M0O100D1,2101,2.101,1.2,55,0.55,0.55,4,0.04,1.711111111111111,10,0.24
work-1,M0O100D1,2101,2.101,1.4,55,0.55,0.55,4,0.04,1.9777777777777776,9,0.23
work-1,M0O100D1,2201,2.201,1.0,47,0.47,0.47,5,0.05,1.9433962264150944,12,0.26
work-1,M0O100D1,2201,2.201,1.2,47,0.47,0.47,5,0.05,1.9433962264150944,12,0.26
work-1,M0O100D1,2201,2.201,1.4,47,0.47,0.47,5,0.05,1.981132075471698,13,0.24
work-1,M0O100D1,2301,2.301,1.0,57,0.57,0.57,3,0.03,1.7906976744186047,12,0.18
work-1,M0O100D1,2301,2.301,1.2,57,0.57,0.57,3,0.03,1.7906976744186047,12,0.18
work-1,M0O100D1,2301,2.301,1.4,57,0.57,0.57,3,0.03,1.7906976744186047,12,0.18
work-1,M0O100D1,2401,2.401,1.0,47,0.47,0.47,4,0.04,1.981132075471698,9,0.29
work-1,M0O100D1,2401,2.401,1.2,48,0.48,0.48,4,0.04,2.0,9,0.28
work-1,M0O100D1,2401,2.401,1.4,48,0.48,0.48,4,0.04,2.1153846153846154,9,0.27
work-1,M0O100D1,2501,2.501,1.0,45,0.45,0.45,6,0.06,2.090909090909091,10,0.3
work-1,M0O100D1,2501,2.501,1.2,45,0.45,0.45,6,0.06,2.090909090909091,10,0.3
work-1,M0O100D1,2501,2.501,1.4,45,0.45,0.45,6,0.06,2.090909090909091,10,0.3
work-1,M0O100D1,2601,2.601,1.0,49,0.49,0.49,3,0.03,1.862745098039216,13,0.22
work-1,M0O100D1,2601,2.601,1.2,49,0.49,0.49,3,0.03,1.9019607843137252,14,0.2
work-1,M0O100D1,2601,2.601,1.4,52,0.52,0.52,3,0.03,1.9166666666666667,13,0.19
work-1,M0O100D1,2701,2.701,1.0,55,0.55,0.55,3,0.03,1.5333333333333334,7,0.3
work-1,M0O100D1,2701,2.701,1.2,56,0.56,0.56,3,0.03,1.5454545454545454,7,0.29
work-1,M0O100D1,2701,2.701,1.4,56,0.56,0.56,3,0.03,1.681818181818182,8,0.26
work-1,M0O100D1,2801,2.801,1.0,60,0.6,0.6,3,0.03,1.5,7,0.26
work-1,M0O100D1,2801,2.801,1.2,60,0.6,0.6,3,0.03,1.5,7,0.26
work-1,M0O100D1,2801,2.801,1.4,60,0.6,0.6,3,0.03,1.5,7,0.26
work-1,M0O100D1,2901,2.901,1.0,50,0.5,0.5,3,0.03,1.88,13,0.21
work-1,M0O100D1,2901,2.901,1.2,50,0.5,0.5,4,0.04,2.04,12,0.21
work-1,M0O100D1,2901,2.901,1.4,50,0.5,0.5,4,0.04,2.08,13,0.19
work-1,M0O100D1,3001,3.001,1.0,43,0.43,0.43,5,0.05,1.912280701754386,12,0.29
work-1,M0O100D1,3001,3.001,1.2,43,0.43,0.43,7,0.07,2.4035087719298245,11,0.27
work-1,M0O100D1,3001,3.001,1.4,43,0.43,0.43,7,0.07,2.6140350877192984,10,0.27
work-1,M0O100D1,3101,3.101,1.0,47,0.47,0.47,5,0.05,2.0943396226415096,10,0.28
work-1,M0O100D1,3101,3.101,1.2,47,0.47,0.47,5,0.05,2.0943396226415096,10,0.28
work-1,M0O100D1,3101,3.101,1.4,53,0.53,0.53,5,0.05,1.851063829787234,10,0.25
work-1,M0O100D1,3201,3.201,1.0,48,0.48,0.48,4,0.04,1.4615384615384617,6,0.39
work-1,M0O100D1,3201,3.201,1.2,48,0.48,0.48,4,0.04,1.5384615384615383,6,0.38
work-1,M0O100D1,3201,3.201,1.4,48,0.48,0.48,4,0.04,1.5384615384615383,6,0.38
work-1,M0O100D1,3301,3.301,1.0,48,0.48,0.48,4,0.04,1.6923076923076923,10,0.3
work-1,M0O100D1,3301,3.301,1.2,49,0.49,0.49,4,0.04,1.7058823529411764,10,0.29
work-1,M0O100D1,3301,3.301,1.4,49,0.49,0.49,4,0.04,1.7058823529411764,10,0.29
work-1,M0O100D1,3401,3.401,1.0,45,0.45,0.45,5,0.05,2.163636363636364,12,0.25
work-1,M0O100D1,3401,3.401,1.2,45,0.45,0.45,5,0.05,2.163636363636364,12,0.25
work-1,M0O100D1,3401,3.401,1.4,46,0.46,0.46,5,0.05,2.185185185185185,12,0.24
work-1,M0O100D1,3501,3.501,1.0,45,0.45,0.45,6,0.06,2.381818181818182,14,0.2
work-1,M0O100D1,3501,3.501,1.2,45,0.45,0.45,6,0.06,2.381818181818182,14,0.2
work-1,M0O100D1,3501,3.501,1.4,45,0.45,0.45,6,0.06,2.381818181818182,14,0.2
work-1,M0O100D1,3601,3.601,1.0,51,0.51,0.51,3,0.03,1.4081632653061225,9,0.32
work-1,M0O100D1,3601,3.601,1.2,52,0.52,0.52,3,0.03,1.5833333333333333,9,0.29
work-1,M0O100D1,3601,3.601,1.4,52,0.52,0.52,3,0.03,1.5833333333333333,9,0.29
work-1,M0O100D1,3701,3.701,1.0,53,0.53,0.53,2,0.02,1.297872340425532,8,0.33
work-1,M0O100D1,3701,3.701,1.2,53,0.53,0.53,2,0.02,1.297872340425532,8,0.33
work-1,M0O100D1,3701,3.701,1.4,54,0.54,0.54,2,0.02,1.3478260869565215,9,0.3
work-1,M0O100D1,3801,3.801,1.0,51,0.51,0.51,6,0.06,2.1020408163265305,10,0.25
work-1,M0O100D1,3801,3.801,1.2,51,0.51,0.51,6,0.06,2.1020408163265305,10,0.25
work-1,M0O100D1,3801,3.801,1.4,51,0.51,0.51,6,0.06,2.1020408163265305,10,0.25
work-1,M0O100D1,3901,3.901,1.0,49,0.49,0.49,5,0.05,2.0588235294117645,12,0.23
work-1,M0O100D1,3901,3.901,1.2,50,0.5,0.5,5,0.05,2.16,12,0.21
work-1,M0O100D1,3901,3.901,1.4,51,0.51,0.51,5,0.05,2.183673469387755,12,0.2
work-1,M0O100D1,4001,4.001,1.0,42,0.42,0.42,4,0.04,1.862068965517241,10,0.33
work-1,M0O100D1,4001,4.001,1.2,42,0.42,0.42,4,0.04,1.862068965517241,10,0.33
work-1,M0O100D1,4001,4.001,1.4,42,0.42,0.42,4,0.04,1.862068965517241,10,0.33
work-1,M0O100D1,4101,4.101,1.0,42,0.42,0.42,4,0.04,2.103448275862069,13,0.26
work-1,M0O100D1,4101,4.101,1.2,45,0.45,0.45,4,0.04,2.163636363636364,13,0.23
work-1,M0O100D1,4101,4.101,1.4,45,0.45,0.45,6,0.06,2.4545454545454546,12,0.23
work-1,M0O100D1,4201,4.2010000000000005,1.0,45,0.45,0.45,5,0.05,1.9090909090909087,13,0.26
work-1,M0O100D1,4201,4.2010000000000005,1.2,45,0.45,0.45,5,0.05,1.945454545454545,14,0.24
work-1,M0O100D1,4201,4.2010000000000005,1.4,45,0.45,0.45,5,0.05,1.981818181818182,15,0.22
work-1,M0O100D1,4301,4.301,1.0,45,0.45,0.45,3,0.03,1.509090909090909,13,0.3
work-1,M0O100D1,4301,4.301,1.2,45,0.45,0.45,3,0.03,1.509090909090909,13,0.3
work-1,M0O100D1,4301,4.301,1.4,46,0.46,0.46,3,0.03,1.5925925925925926,13,0.28
work-1,M0O100D1,4401,4.401,1.0,51,0.51,0.51,3,0.03,1.7346938775510203,11,0.25
work-1,M0O100D1,4401,4.401,1.2,51,0.51,0.51,3,0.03,1.816326530612245,13,0.21
work-1,M0O100D1,4401,4.401,1.4,51,0.51,0.51,3,0.03,1.816326530612245,13,0.21
work-1,M0O100D1,4501,4.501,1.0,48,0.48,0.48,6,0.06,2.3846153846153846,9,0.27
work-1,M0O100D1,4501,4.501,1.2,48,0.48,0.48,7,0.07,2.6153846153846154,9,0.26
work-1,M0O100D1,4501,4.501,1.4,48,0.48,0.48,7,0.07,2.6153846153846154,9,0.26
work-1,M0O100D1,4601,4.601,1.0,46,0.46,0.46,5,0.05,2.037037037037037,11,0.27
work-1,M0O100D1,4601,4.601,1.2,47,0.47,0.47,5,0.05,2.1320754716981134,11,0.25
work-1,M0O100D1,4601,4.601,1.4,47,0.47,0.47,5,0.05,2.207547169811321,11,0.24
work-1,M0O100D1,4701,4.7010000000000005,1.0,46,0.46,0.46,6,0.06,2.074074074074074,12,0.26
work-1,M0O100D1,4701,4.7010000000000005,1.2,46,0.46,0.46,6,0.06,2.259259259259259,12,0.24
work-1,M0O100D1,4701,4.7010000000000005,1.4,46,0.46,0.46,7,0.07,2.555555555555556,12,0.22
work-1,M0O100D1,4801,4.801,1.0,47,0.47,0.47,5,0.05,2.169811320754717,12,0.23
work-1,M0O100D1,4801,4.801,1.2,47,0.47,0.47,5,0.05,2.207547169811321,13,0.21
work-1,M0O100D1,4801,4.801,1.4,47,0.47,0.47,5,0.05,2.207547169811321,13,0.21
work-1,M0O100D1,4901,4.901,1.0,47,0.47,0.47,3,0.03,1.6037735849056605,13,0.27
work-1,M0O100D1,4901,4.901,1.2,47,0.47,0.47,3,0.03,1.6037735849056605,13,0.27
work-1,M0O100D1,4901,4.901,1.4,48,0.48,0.48,3,0.03,1.6923076923076923,13,0.25
work-2,M0O100D1,1001,1.001,1.0,40,0.4,0.4,4,0.04,2.0,15,0.25
work-2,M0O100D1,1001,1.001,1.2,40,0.4,0.4,5,0.05,2.1333333333333333,15,0.24
work-2,M0O100D1,1001,1.001,1.4,40,0.4,0.4,5,0.05,2.1333333333333333,15,0.24
work-2,M0O100D1,1101,1.101,1.0,41,0.41,0.41,4,0.04,1.6440677966101696,13,0.32
work-2,M0O100D1,1101,1.101,1.2,41,0.41,0.41,4,0.04,1.6779661016949152,14,0.3
work-2,M0O100D1,1101,1.101,1.4,41,0.41,0.41,4,0.04,1.6779661016949152,14,0.3
work-2,M0O100D1,1201,1.201,1.0,53,0.53,0.53,7,0.07,2.3191489361702127,10,0.23
work-2,M0O100D1,1201,1.201,1.2,53,0.53,0.53,8,0.08,2.617021276595745,10,0.22
work-2,M0O100D1,1201,1.201,1.4,61,0.61,0.61,3,0.03,1.5128205128205128,9,0.22
work-2,M0O100D1,1301,1.301,1.0,48,0.48,0.48,9,0.09,3.1153846153846154,10,0.23
work-2,M0O100D1,1301,1.301,1.2,48,0.48,0.48,9,0.09,3.1153846153846154,10,0.23
work-2,M0O100D1,1301,1.301,1.4,48,0.48,0.48,9,0.09,3.1153846153846154,10,0.23
work-2,M0O100D1,1401,1.401,1.0,45,0.45,0.45,8,0.08,2.8181818181818183,10,0.27
work-2,M0O100D1,1401,1.401,1.2,47,0.47,0.47,8,0.08,2.8867924528301887,10,0.25
work-2,M0O100D1,1401,1.401,1.4,47,0.47,0.47,8,0.08,2.8867924528301887,10,0.25
work-2,M0O100D1,1501,1.501,1.0,45,0.45,0.45,3,0.03,1.6181818181818182,12,0.3
work-2,M0O100D1,1501,1.501,1.2,47,0.47,0.47,4,0.04,1.7547169811320755,10,0.3
work-2,M0O100D1,1501,1.501,1.4,48,0.48,0.48,4,0.04,1.7692307692307692,10,0.29
work-2,M0O100D1,1601,1.601,1.0,41,0.41,0.41,4,0.04,1.8135593220338984,14,0.28
work-2,M0O100D1,1601,1.601,1.2,41,0.41,0.41,4,0.04,1.88135593220339,14,0.27
work-2,M0O100D1,1601,1.601,1.4,43,0.43,0.43,4,0.04,1.9824561403508767,14,0.24
work-2,M0O100D1,1701,1.701,1.0,40,0.4,0.4,4,0.04,1.8,11,0.34
work-2,M0O100D1,1701,1.701,1.2,42,0.42,0.42,4,0.04,1.793103448275862,10,0.34
work-2,M0O100D1,1701,1.701,1.4,43,0.43,0.43,4,0.04,1.8771929824561404,12,0.29
work-2,M0O100D1,1801,1.801,1.0,50,0.5,0.5,3,0.03,1.64,9,0.3
work-2,M0O100D1,1801,1.801,1.2,51,0.51,0.51,3,0.03,1.653061224489796,9,0.29
work-2,M0O100D1,1801,1.801,1.4,51,0.51,0.51,3,0.03,1.653061224489796,9,0.29
work-2,M0O100D1,1901,1.901,1.0,42,0.42,0.42,4,0.04,1.862068965517241,15,0.25
work-2,M0O100D1,1901,1.901,1.2,42,0.42,0.42,5,0.05,2.206896551724138,13,0.25
work-2,M0O100D1,1901,1.901,1.4,42,0.42,0.42,5,0.05,2.3448275862068964,13,0.23
work-2,M0O100D1,2001,2.001,1.0,43,0.43,0.43,2,0.02,1.3859649122807018,12,0.35
work-2,M0O100D1,2001,2.001,1.2,45,0.45,0.45,3,0.03,1.4363636363636365,11,0.34
work-2,M0O100D1,2001,2.001,1.4,45,0.45,0.45,5,0.05,1.6545454545454543,10,0.34
work-2,M0O100D1,2101,2.101,1.0,44,0.44,0.44,4,0.04,2.0,16,0.2
work-2,M0O100D1,2101,2.101,1.2,44,0.44,0.44,4,0.04,2.0,16,0.2
work-2,M0O100D1,2101,2.101,1.4,44,0.44,0.44,4,0.04,2.0,16,0.2
work-2,M0O100D1,2201,2.201,1.0,47,0.47,0.47,4,0.04,1.9056603773584904,13,0.24
work-2,M0O100D1,2201,2.201,1.2,47,0.47,0.47,4,0.04,1.9056603773584904,13,0.24
work-2,M0O100D1,2201,2.201,1.4,47,0.47,0.47,5,0.05,2.0943396226415096,14,0.21
work-2,M0O100D1,2301,2.301,1.0,42,0.42,0.42,3,0.03,1.6206896551724137,13,0.31
work-2,M0O100D1,2301,2.301,1.2,42,0.42,0.42,4,0.04,1.793103448275862,13,0.29
work-2,M0O100D1,2301,2.301,1.4,42,0.42,0.42,4,0.04,1.827586206896552,14,0.27
work-2,M0O100D1,2401,2.401,1.0,46,0.46,0.46,4,0.04,1.8148148148148149,10,0.3
work-2,M0O100D1,2401,2.401,1.2,49,0.49,0.49,4,0.04,1.7450980392156863,9,0.3
work-2,M0O100D1,2401,2.401,1.4,50,0.5,0.5,4,0.04,1.76,9,0.29
work-2,M0O100D1,2501,2.501,1.0,50,0.5,0.5,11,0.11,3.76,9,0.22
work-2,M0O100D1,2501,2.501,1.2,50,0.5,0.5,11,0.11,3.8,10,0.2
work-2,M0O100D1,2501,2.501,1.4,50,0.5,0.5,11,0.11,3.8,10,0.2
work-2,M0O100D1,2601,2.601,1.0,42,0.42,0.42,8,0.08,2.689655172413793,11,0.27
work-2,M0O100D1,2601,2.601,1.2,42,0.42,0.42,8,0.08,2.689655172413793,11,0.27
work-2,M0O100D1,2601,2.601,1.4,42,0.42,0.42,8,0.08,2.689655172413793,11,0.27
work-2,M0O100D1,2701,2.701,1.0,47,0.47,0.47,5,0.05,2.0943396226415096,10,0.28
work-2,M0O100D1,2701,2.701,1.2,47,0.47,0.47,5,0.05,2.0943396226415096,10,0.28
work-2,M0O100D1,2701,2.701,1.4,47,0.47,0.47,5,0.05,2.1320754716981134,11,0.26
work-2,M0O100D1,2801,2.801,1.0,45,0.45,0.45,4,0.04,1.945454545454545,11,0.28
work-2,M0O100D1,2801,2.801,1.2,45,0.45,0.45,4,0.04,1.945454545454545,11,0.28
work-2,M0O100D1,2801,2.801,1.4,46,0.46,0.46,4,0.04,1.962962962962963,11,0.27
work-2,M0O100D1,2901,2.901,1.0,50,0.5,0.5,5,0.05,1.76,9,0.3
work-2,M0O100D1,2901,2.901,1.2,50,0.5,0.5,5,0.05,1.88,10,0.27
work-2,M0O100D1,2901,2.901,1.4,53,0.53,0.53,5,0.05,1.8085106382978724,9,0.27
work-2,M0O100D1,3001,3.001,1.0,34,0.34,0.34,13,0.13,4.242424242424242,16,0.18
work-2,M0O100D1,3001,3.001,1.2,47,0.47,0.47,4,0.04,2.207547169811321,15,0.17
work-2,M0O100D1,3001,3.001,1.4,47,0.47,0.47,4,0.04,2.207547169811321,15,0.17
work-2,M0O100D1,3101,3.101,1.0,44,0.44,0.44,4,0.04,1.8928571428571428,15,0.23
work-2,M0O100D1,3101,3.101,1.2,44,0.44,0.44,4,0.04,1.8928571428571428,15,0.23
work-2,M0O100D1,3101,3.101,1.4,44,0.44,0.44,4,0.04,1.9642857142857144,17,0.19
work-2,M0O100D1,3201,3.201,1.0,50,0.5,0.5,4,0.04,1.92,11,0.24
work-2,M0O100D1,3201,3.201,1.2,50,0.5,0.5,4,0.04,1.96,12,0.22
work-2,M0O100D1,3201,3.201,1.4,50,0.5,0.5,4,0.04,2.04,12,0.21
work-2,M0O100D1,3301,3.301,1.0,42,0.42,0.42,12,0.12,3.689655172413793,10,0.28
work-2,M0O100D1,3301,3.301,1.2,55,0.55,0.55,3,0.03,1.5333333333333334,9,0.27
work-2,M0O100D1,3301,3.301,1.4,56,0.56,0.56,3,0.03,1.5454545454545454,9,0.26
work-2,M0O100D1,3401,3.401,1.0,52,0.52,0.52,7,0.07,2.4166666666666665,8,0.26
work-2,M0O100D1,3401,3.401,1.2,52,0.52,0.52,7,0.07,2.5416666666666665,8,0.25
work-2,M0O100D1,3401,3.401,1.4,52,0.52,0.52,7,0.07,2.5416666666666665,8,0.25
work-2,M0O100D1,3501,3.501,1.0,45,0.45,0.45,7,0.07,2.2363636363636363,11,0.28
work-2,M0O100D1,3501,3.501,1.2,45,0.45,0.45,7,0.07,2.418181818181818,11,0.26
work-2,M0O100D1,3501,3.501,1.4,46,0.46,0.46,7,0.07,2.4814814814814814,12,0.23
work-2,M0O100D1,3601,3.601,1.0,40,0.4,0.4,4,0.04,1.9,14,0.28
work-2,M0O100D1,3601,3.601,1.2,40,0.4,0.4,6,0.06,2.1666666666666665,13,0.28
work-2,M0O100D1,3601,3.601,1.4,43,0.43,0.43,6,0.06,2.2280701754385963,13,0.25
work-2,M0O100D1,3701,3.701,1.0,42,0.42,0.42,6,0.06,2.3448275862068964,15,0.21
work-2,M0O100D1,3701,3.701,1.2,45,0.45,0.45,6,0.06,2.381818181818182,14,0.2
work-2,M0O100D1,3701,3.701,1.4,45,0.45,0.45,6,0.06,2.381818181818182,14,0.2
work-2,M0O100D1,3801,3.801,1.0,45,0.45,0.45,6,0.06,2.272727272727273,13,0.23
work-2,M0O100D1,3801,3.801,1.2,49,0.49,0.49,6,0.06,2.1372549019607843,12,0.23
work-2,M0O100D1,3801,3.801,1.4,52,0.52,0.52,8,0.08,2.7916666666666665,10,0.21
work-2,M0O100D1,3901,3.901,1.0,47,0.47,0.47,4,0.04,1.9056603773584904,11,0.27
work-2,M0O100D1,3901,3.901,1.2,47,0.47,0.47,4,0.04,1.9056603773584904,11,0.27
work-2,M0O100D1,3901,3.901,1.4,47,0.47,0.47,4,0.04,1.9056603773584904,11,0.27
work-2,M0O100D1,4001,4.001,1.0,52,0.52,0.52,4,0.04,1.7083333333333333,11,0.25
work-2,M0O100D1,4001,4.001,1.2,52,0.52,0.52,4,0.04,1.7916666666666667,11,0.24
